latoutlet,lonoutlet,areaUSGS,latdiff,londiff,latind,lonind,areaup
44.39179,-122.49758,458.18,0.045709999999999695,0.060079999999999245,2.0,1.0,773.22
44.54012,-122.43591,258.2,0.02237999999999829,0.001589999999993097,1.0,1.0,229.94
44.37235,-122.62314,134.75,0.059849999999997294,0.060640000000006467,1.0,1.0,166.64
46.07567,-121.9987,349.52,0.013170000000002346,0.06119999999999948,0.0,3.0,585.34
45.83678,-122.46621,323.89,0.024279999999997415,0.028710000000003788,1.0,1.0,332.8
46.59538,-122.45956,360.99,0.03287999999999869,0.022059999999996194,1.0,1.0,3016.72
45.704,-123.7554,1743.54,0.016500000000000625,0.05710000000000548,1.0,1.0,1916.75
45.32428,-123.5465,8.06,0.011780000000001678,0.016000000000005343,1.0,1.0,166.13
44.71512,-123.88733,526.33,0.027619999999998868,0.050169999999994275,1.0,0.0,558.65
44.2479,-123.63649,14.73,0.06040000000000134,0.05101000000000511,0.0,0.0,137.91
42.82318,-123.12589,167.76,0.010680000000000689,0.06161000000000172,1.0,0.0,280.97
42.804,-123.61091,224.92,0.008499999999997954,0.04841000000000406,1.0,3.0,747.14
43.34984,-122.72894,587.9,0.03734000000000037,0.04143999999999437,0.0,2.0,2087.47
42.8915,-124.07065,443.07,0.045999999999999375,0.008150000000000546,3.0,1.0,534.7
42.15401,-123.07532,41.42,0.033490000000000464,0.012820000000004939,1.0,2.0,1224.02
42.12344,-124.18731,702.63,0.060940000000002215,0.00019000000000346517,0.0,1.0,896.69
